imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.06106148522973504, 0.011799376009739088, -0.05685240058351569, 2.8551980995621764e-07, -0.006229738713877292, -4.583174721601038e-05, -1.9874876371310708, -0.5000010293979055, 20134000000, 
-0.07340273367507097, 0.01027994365349813, -0.064284634218775, 3.6163314202541253e-07, -0.006663032294601695, -5.4274559395187557e-05, -1.9874435810980158, -0.500001024386704, 20239000000, 
-0.06798525817407011, 0.005489898949960808, -0.06575238299022966, 3.2566489174928897e-07, -0.007063136441198013, -4.610768805905317e-05, -1.9874042344170735, -0.5000010204213874, 20339000000, 
-0.0635731943850103, -0.0032406590501576236, -0.06449106633760693, 1.0273859688186541e-07, -0.00724531322558032, -1.418000763847397e-05, -1.9873863186623526, -0.5000010192582931, 20439000000, 
-0.06405392527298967, 0.001294848526248567, -0.06403391609075444, 8.778309023062773e-08, -0.007311496640971748, -1.2006172544580525e-05, -1.9873803066176832, -0.5000010170022565, 20534000000, 
-0.06813699870548781, 0.008283060425117386, -0.06567532393752458, 2.5598936875397e-07, -0.007410868778815053, -3.454242362052738e-05, -1.9873710663577169, -0.5000010129084351, 20634000000, 
-0.04202424100422224, 0.026374014347249848, -0.0544762557169597, 7.694777894758332e-07, -0.007051586719314162, -0.00010912122620122477, -1.987409343122129, -0.5000010041172066, 20734000000, 
-0.04563601566863952, 0.0004431389835370356, -0.05015776746385338, 3.893066912584668e-07, -0.006485020569969867, -6.003168179006652e-05, -1.9874603408783962, -0.5000010037365277, 20834000000, 
-0.06029900781990698, 0.021660241993642623, -0.05463357830202906, 6.161567083792343e-07, -0.006330995624739519, -9.732382470325674e-05, -1.9874760189621772, -0.5000009954836484, 20934000000, 
-0.06534079837482293, 0.018525392023185774, -0.059366608453865745, 6.918821164862948e-07, -0.006489239373433086, -0.0001066199097723004, -1.9874594634746712, -0.5000009885553907, 21039000000, 
-0.05910361107913481, -0.005680199670596288, -0.05901061691306329, 2.679832322730853e-07, -0.006670260788810207, -4.017582531745152e-05, -1.9874459711480241, -0.5000009876598887, 21134000000, 
-0.05654344663922638, -0.004948728193353827, -0.05763792574020285, 4.182757873618335e-08, -0.006639554680939091, -6.299756647273715e-06, -1.9874438281495628, -0.5000009859608503, 21234000000, 
-0.05395036823134701, 0.002392293772617142, -0.05570258388015663, 7.058285300978447e-08, -0.006553342721457457, -1.0770511479382374e-05, -1.9874525152104208, -0.5000009828552834, 21334000000, 
