imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.06804035962862064, -0.001001898981087511, -0.06237629667426257, -0.00826642919173519, 0.09101861331223386, -0.09082130446634805, -1.3902919725065404, -0.9460531960903747, 56400000000, 
-0.02734554947669399, -0.0577443236289162, -0.04829549324954455, -0.008585249463562587, 0.09338970749989983, -0.09192928956942922, -1.3856347940357197, -0.9551385040760747, 56505000000, 
-0.030986751698217695, -0.005410979431118413, -0.041303563322113115, -0.008452445565250738, 0.0934146926693173, -0.0904830420539081, -1.381164215006627, -0.9640600258503376, 56605000000, 
-0.06285021011836622, 0.0002785625279912163, -0.049455053754675085, -0.008295191584934783, 0.09276969920178722, -0.08941703655728761, -1.3767640178572265, -0.9730355464704545, 56707000000, 
-0.049934663517620166, -0.05062803881637647, -0.04927163005673815, -0.008510974578940496, 0.09412286311618899, -0.09042409354286442, -1.3723071560949265, -0.9823406832775278, 56802000000, 
-0.0769521033479437, 0.0020727256633092123, -0.05981229964679967, -0.008226076904627615, 0.09253683542174686, -0.08889516123105312, -1.3680619905270792, -0.9914063971404182, 56902000000, 
-0.03475174722958699, -0.013316872212843724, -0.049741634897568894, -0.008185233138345436, 0.0926534988623482, -0.08834240734401112, -1.3638767937301155, -1.0005633501607367, 56998000000, 
-0.06380709071971663, -0.03580865014556141, -0.054874531113395256, -0.008267837744196304, 0.0932386894192551, -0.0886738948787592, -1.359738016742798, -1.0098270979433213, 57104000000, 
-0.08449183404438933, -0.024987121836033986, -0.06607661012015406, -0.008162665909957437, 0.09251507998671893, -0.08823065289603851, -1.3556157004108051, -1.0192712084155757, 57204000000, 
-0.08911746063640552, -0.019993485287538824, -0.07469080176759754, -0.008013311927891965, 0.091416866354839, -0.08765682140960625, -1.3516170273819983, -1.028655979629876, 57300000000, 
-0.08685398998781796, -0.006619392230834695, -0.07905619630947579, -0.0078098475194912104, 0.09002087715541539, -0.08675595890948717, -1.3477354319419592, -1.0379899661643157, 57395000000, 
-0.06693197648640063, -0.008336744631526246, -0.0739272764540001, -0.007709638406611053, 0.08951933455134424, -0.08612260630902203, -1.3439574965520604, -1.0473040831024647, 57496000000, 
-0.03171377754444944, -0.0012219277920386571, -0.05710557829517498, -0.0076864299790378515, 0.08995239227681455, -0.08544997842174173, -1.340304483771398, -1.0565461187060707, 57598000000, 
-0.07879889338430869, -0.02841108071086166, -0.06513920872578495, -0.007796138211465066, 0.09068303920743039, -0.08597129385608711, -1.336650047165868, -1.066016022615191, 57698000000, 
-0.06687661417304272, -0.03905630017561628, -0.06539083079669719, -0.007928334144040929, 0.09149104872420412, -0.08665693807861527, -1.333081942908577, -1.0755109070449744, 57794000000, 
-0.0881231722572863, 0.0005225687344608868, -0.07390428194725501, -0.007719964120548217, 0.09014229120853884, -0.08564197799996606, -1.3296227000589775, -1.0849553569478743, 57894000000, 
