node_index,neighbors...
463,61,561,251,526,235,566,607,327,153
464,520,425,670,528,655,266,41,792
465,113,461,540,110,747,403,88,638,690
466,715,780,637,480,330,433,35,182,615
467,562,349,527,356,579,313,420,643,793
468,24,285,719,283
469,571,57,511,745,101,412,719,122
470,727,375,399,54,457,377,203,411,799
471,576,30,703,516,706,17,353,309,384
472,646,141,552,532,722,27,724,283
473,545,494,133,783,512,707,370,59,145
474,757,357,616,214,307,740,795
475,612,609,690,519,88,513,325,638,32
476,339,255,51,93,400,505,590,699,194
477,698,429,123,128,487,710,288,555
478,591,578,303,155,575,5,378,695,11
479,322,286,756,405,120,259,742,650,15
480,35,715,330,182,466,780,615,433,637
481,501,788,617,192,506,75,51,93,276
482,361,442,443,219,499,188,179
483,595,229,40,198,752,166,104,64,86
484,296,107,340,233,800,157,129,264,791
485,446,538,414,798,306,634,345,70,694
486,175,338,74,351,781,796,271,669,170
487,710,429,128,477,768,436,698,787,624
488,159,490,124,639,92,452,314,599,708
489,610,419,293,333,95,304,493,112,528
490,159,639,124,488,708,326,452,672,599
491,656,13,665,320,270,551,354,688
492,69,299,47,2,300,147,244,151,125
493,112,333,95,772,404,196,525,293,489
494,565,801,145,623,133,370,473,783,545
495,49,290,431,689,273,163,291,207,427
496,452,599,314,1,76,696,26,450,488
497,136,755,347,206,238,227,608,438,667
498,298,432,35,480,715,182,330,152,218
499,221,219,442,208,406,361,179,482,188
500,43,383,388,421,234,126,386,697,143
501,481,617,788,192,506,51,93,276,75
502,784,748,396,551,320,10,415,13,184
503,321,39,105,580,369,785,274,389,717
504,621,158,455,543,63,510,37,191,459
505,590,534,173,255,699,386,400,194,476
506,192,617,481,501,75,788,276,413,81
507,728,458,460,409,691,657,167,132,111
508,544,223,659,701,393,682,557,632,652
509,554,626,553,269,760,773,317,78,111
510,543,738,63,779,504,758,455,621,387
511,745,101,469,412,571,57,122,719
512,59,582,707,685,90,258,560,794,169
513,325,32,55,445,612,606,475,609,519
514,794,682,783,133,685,287,582,393,508
515,713,415
516,30,706,576,471,17,353,585,788,134
517,29,623,565,801,589,660,16,242,33
518,45,165,275,181,19,142,614,130,397
519,475,609,612,690,271,88,638,200,513
520,670,464,528,425,41,417
521,640,600,434,265,651,668,52,648,522
522,648,348,52,394,744,424,94,521,640
523,21,658,675,649,210,344,655,711
524,209,193,246,567,308,186,382,164,60
525,121,112,304,166,86,333,293,493,595
526,251,561,463,172,61,235,327,754,764
527,356,79,562,467,67,693,712,349,154
528,670,520,425,83,464,41,610,266,419
529,569,401,256,274,739,118,785,371,6
530,675,344,711,158,627,658,655,191,649
531,328,267,131,36,574,211
532,552,679,724,38,472,722,618
533,315,761,736,572,341,666,438,202,667
534,173,590,505,596,115,386,234,611,194
535,686,144,605,376,647,42,278,305,786
536,9,750,435,770,436,447,449,768,156
537,66,22,427,644,445,163,55,32,84
538,414,446,346,601,392,602,247,694,485
539,96,631,36,574,267,774,619,581,328
540,113,465,461,747,110,282,403,454,88
541,718,439,62
542,291,103,163,84,644,689,427,495
543,510,63,738,504,621,779,455,758,37
544,223,508,659,652,393,701,682,557,343
545,473,494,99,370,145,133,783
546,618,38,679,355,635,246
